tenure_months,monthly_spend,support_calls,promo_eligible,debt_ratio,age,is_international,churn
20.0,58.15008461139017,11.0,1.0,0.6729432475986674,55.0,1.0,1
38.0,65.46330670720252,4.0,0.0,0.12168489478068246,56.0,0.0,1
20.0,53.32516125579386,2.0,1.0,0.1727071273999175,23.0,1.0,0
38.0,79.26511508224833,0.0,1.0,0.4750762652916184,53.0,1.0,0
33.0,73.82111767764282,11.0,0.0,0.40505689922439064,57.0,0.0,1
54.0,136.00193617054546,10.0,,0.22030624537609242,60.0,0.0,1
44.0,133.50460300449234,9.0,1.0,0.3583935802407023,26.0,0.0,0
9.0,86.39896099423432,0.0,1.0,0.30146794692442885,64.0,1.0,0
22.0,70.79659340937106,10.0,0.0,0.2560477541385439,47.0,1.0,1
49.0,68.92062182639226,5.0,1.0,0.43063537146204783,76.0,1.0,1
25.0,32.139463514728746,7.0,0.0,,56.0,1.0,1
71.0,100.87383965056915,8.0,0.0,0.1407141404926467,72.0,0.0,1
47.0,93.0928843926619,0.0,1.0,0.42268365595902574,55.0,0.0,0
,90.39676650278551,10.0,1.0,0.1534856241904555,18.0,1.0,0
52.0,11.402235969067618,5.0,0.0,0.45676647421727007,71.0,0.0,1
68.0,98.29723475380243,6.0,1.0,0.26556502810952737,37.0,1.0,0
51.0,82.93665806577143,10.0,0.0,0.38900225177775916,24.0,0.0,1
19.0,73.5696454630322,9.0,1.0,0.1848450004484381,43.0,0.0,1
33.0,76.15498241516433,11.0,0.0,,25.0,0.0,1
8.0,108.9734342536119,5.0,1.0,0.39157677556525955,60.0,1.0,1
64.0,60.76160497838139,5.0,1.0,0.204765580538118,33.0,0.0,0
6.0,117.0888271268521,8.0,1.0,0.3543457846186956,,0.0,0
12.0,101.21422700489366,4.0,1.0,0.397474462614572,37.0,0.0,0
43.0,81.72633828415873,10.0,0.0,0.7324853685102013,80.0,0.0,1
28.0,96.47687408706621,11.0,1.0,0.15693594209153275,67.0,1.0,1
24.0,128.20106051976072,0.0,0.0,0.2639663405592383,44.0,0.0,0
70.0,126.82004805638951,5.0,1.0,0.2693188030866443,46.0,1.0,0
18.0,34.82861565917942,,1.0,0.5023905545529966,80.0,1.0,0
13.0,82.8056630836486,11.0,1.0,0.1708640275644955,28.0,1.0,1
60.0,69.06181305420864,8.0,1.0,0.4719278749040443,61.0,0.0,0
35.0,102.67682253810294,0.0,1.0,0.18882494746934914,36.0,1.0,0
7.0,63.41048207427467,9.0,1.0,0.3379870270557127,38.0,0.0,0
3.0,80.62297975337587,11.0,0.0,0.4665162765588138,55.0,0.0,1
9.0,59.677897104042586,3.0,0.0,0.20573578740294712,58.0,1.0,0
40.0,137.68185533988856,1.0,0.0,0.08638066139033555,49.0,1.0,0
1.0,77.38981252860138,10.0,0.0,0.44050205379993185,46.0,1.0,1
68.0,99.13274350746175,,0.0,0.29437924493127354,58.0,1.0,1
30.0,95.5131210880272,2.0,0.0,0.31006720475607713,39.0,1.0,0
,48.697201142178116,2.0,1.0,0.20056360218188307,46.0,1.0,0
22.0,94.98227306644256,5.0,0.0,0.4260605078951499,78.0,0.0,0
65.0,102.35718840593329,10.0,1.0,0.34909245684178447,23.0,0.0,1
50.0,65.47630185894431,10.0,0.0,0.2884255596917824,51.0,0.0,1
50.0,149.7428940202545,10.0,0.0,0.29953574877572925,37.0,0.0,0
2.0,118.2207936157484,6.0,,0.08719228446853525,19.0,1.0,0
7.0,48.88609643105694,1.0,,0.21132753188831224,25.0,0.0,0
59.0,112.70905856951629,11.0,0.0,0.6927239112524478,36.0,1.0,1
40.0,104.70403119852313,4.0,0.0,0.1997274141604958,29.0,1.0,0
71.0,61.4022332608221,10.0,1.0,0.16945616739177366,67.0,1.0,0
9.0,106.62020384248544,11.0,1.0,0.6963893919845446,74.0,1.0,1
43.0,75.21330023323104,5.0,1.0,0.38007264973323646,31.0,0.0,0
71.0,41.49453062005978,10.0,1.0,0.2149792595026974,56.0,0.0,1
41.0,15.982345327286325,9.0,0.0,0.14969482005955273,42.0,1.0,1
18.0,40.14630248084725,,1.0,0.31578955360879996,31.0,1.0,0
65.0,33.199155486520425,5.0,0.0,0.13612311309325723,60.0,1.0,1
65.0,138.43691586962473,2.0,1.0,0.12704343498872184,55.0,0.0,0
4.0,44.251474138708566,5.0,0.0,0.26582244760530116,75.0,0.0,1
68.0,,0.0,0.0,0.6584154074513843,30.0,1.0,0
51.0,73.84645697474949,1.0,0.0,0.021627447538669683,20.0,,0
54.0,64.79407881160029,8.0,0.0,0.2643127390320439,49.0,0.0,0
66.0,139.56862557707805,6.0,1.0,0.5255227117944389,48.0,0.0,0
48.0,89.38558626145935,5.0,0.0,0.12588026972507757,33.0,0.0,0
9.0,76.71043843073144,9.0,0.0,0.33382389635924237,59.0,1.0,1
22.0,82.76300493392881,9.0,1.0,0.16399612408764325,42.0,0.0,0
56.0,123.51872164263457,0.0,0.0,0.13125003119886375,48.0,1.0,0
20.0,98.41555161041687,1.0,1.0,0.157542721396788,62.0,1.0,0
25.0,112.9063642085439,3.0,1.0,0.16722063077193072,50.0,1.0,0
57.0,86.11230142139684,0.0,1.0,0.2890801873194533,63.0,0.0,0
11.0,97.39752645565781,2.0,1.0,0.21584563262448764,74.0,0.0,0
17.0,67.15579428268244,3.0,1.0,0.5036150314787778,42.0,1.0,0
4.0,47.444038930068125,0.0,1.0,0.12369135920552451,51.0,1.0,0
60.0,95.35588418916029,11.0,1.0,0.24386648111525092,26.0,1.0,1
70.0,,8.0,0.0,0.4291132460885909,39.0,1.0,1
54.0,112.58850835045503,10.0,1.0,0.2313019356140705,55.0,0.0,1
59.0,58.368800539857546,4.0,0.0,0.22720204210470746,66.0,,0
25.0,46.244813206193434,,0.0,0.06780599734540012,43.0,0.0,0
53.0,99.18324525853544,10.0,1.0,0.13414434201439965,70.0,0.0,1
26.0,62.711477901958645,9.0,1.0,0.18807047232299928,48.0,1.0,1
43.0,42.42654345859981,3.0,1.0,0.28764592925256155,74.0,0.0,0
19.0,124.59520161870364,5.0,1.0,0.1903187446659779,48.0,1.0,0
20.0,119.56561849446717,6.0,1.0,0.6160790217560144,20.0,1.0,1
7.0,116.85118093357929,0.0,0.0,0.231477686931116,43.0,0.0,0
33.0,77.72326990046244,,1.0,0.534188898186487,49.0,0.0,0
49.0,102.76446986363428,6.0,1.0,0.30325813973753996,49.0,1.0,0
10.0,63.970296986501054,2.0,1.0,0.2521776349818001,51.0,0.0,0
61.0,83.44620181695652,4.0,1.0,0.1867088926643135,26.0,1.0,0
3.0,25.625496477196585,10.0,1.0,0.08304330452485949,46.0,1.0,1
19.0,134.44162453402765,2.0,1.0,0.44031186381147136,29.0,,0
52.0,101.81752102695191,1.0,0.0,0.06005054916257811,51.0,0.0,0
9.0,131.4739184279092,6.0,0.0,0.36396732792310255,56.0,1.0,1
34.0,92.06266398967914,,1.0,0.24607233126780176,61.0,1.0,1
1.0,78.97561045998907,3.0,1.0,0.4959003408405138,67.0,0.0,0
66.0,143.74593774347687,0.0,0.0,0.41975382432615616,33.0,1.0,0
3.0,118.67547413634509,5.0,1.0,0.517249011167068,63.0,,0
13.0,102.19941702265382,6.0,0.0,0.1930599211152321,30.0,1.0,0
47.0,93.65367824856861,8.0,0.0,0.1929213257833492,34.0,0.0,0
37.0,10.0,4.0,1.0,0.11331904260577667,44.0,1.0,0
61.0,90.28185126433323,1.0,1.0,0.3990411914248447,22.0,0.0,0
48.0,74.49977321338723,10.0,,0.6041018861312285,60.0,1.0,1
68.0,,11.0,1.0,0.4264898810443921,40.0,0.0,1
26.0,61.287850260120806,2.0,1.0,0.565615610993806,55.0,1.0,0
48.0,94.2514214065661,7.0,1.0,0.322050634926402,66.0,1.0,0
29.0,114.75289826879563,5.0,1.0,0.47336333165789807,63.0,0.0,1
32.0,66.99640909386329,8.0,1.0,0.209292873405885,40.0,1.0,1
71.0,81.83600955742877,11.0,0.0,0.39778696502989974,25.0,1.0,1
2.0,55.88181178614671,6.0,0.0,0.6329750388386832,77.0,0.0,1
12.0,119.61577784189929,2.0,0.0,0.15686604171322205,38.0,1.0,0
61.0,140.79504838786505,0.0,1.0,0.07140464059266366,58.0,0.0,0
19.0,102.84170515623846,5.0,0.0,0.28359433851830435,69.0,0.0,1
54.0,61.17975024100121,11.0,1.0,0.19163802702382626,59.0,0.0,0
46.0,67.44141838424824,0.0,0.0,0.10676247672799145,67.0,0.0,0
57.0,65.08210056694632,1.0,1.0,0.2781234187503989,75.0,1.0,0
54.0,180.31956092886506,4.0,,0.16721842619284982,23.0,0.0,0
58.0,79.96043580112168,10.0,0.0,0.324516007211865,58.0,0.0,1
47.0,63.67877768254941,9.0,0.0,0.34965100110880937,74.0,1.0,1
63.0,18.321871222232005,1.0,0.0,0.24589116273387654,,0.0,1
33.0,67.09493656848062,7.0,1.0,0.1524491137049429,74.0,1.0,0
,32.10752721841521,9.0,1.0,0.12558960726204105,47.0,1.0,0
9.0,91.10790152203136,2.0,1.0,0.49120367990163544,50.0,0.0,0
,,5.0,1.0,0.06291619263185758,29.0,0.0,0
0.0,33.96605416706956,0.0,0.0,0.24754990311341948,,0.0,0
9.0,64.31352078928519,4.0,0.0,0.4190399523446258,63.0,1.0,1
3.0,127.65032402355476,4.0,0.0,0.04154581457453878,62.0,0.0,1
44.0,77.53018321086617,5.0,1.0,0.24397268919776977,36.0,1.0,0
68.0,44.436999879192875,9.0,0.0,0.12491513842624523,50.0,1.0,1
7.0,64.71683501721968,7.0,0.0,0.17121456855980202,57.0,0.0,1
3.0,121.01273838929959,7.0,0.0,0.26218046617466856,27.0,0.0,0
19.0,115.42305098690181,0.0,1.0,0.050467383955482864,59.0,1.0,0
15.0,121.27129280251953,5.0,1.0,0.16032259063617935,47.0,0.0,0
11.0,105.65852815677178,,0.0,0.3858078888611446,72.0,1.0,1
26.0,94.23413337765743,0.0,1.0,0.4653963719924972,38.0,1.0,0
22.0,44.02394616694732,3.0,1.0,0.11163412812037393,28.0,1.0,0
21.0,62.567714267494466,4.0,0.0,0.4597966027795801,49.0,0.0,0
67.0,109.88472532971292,2.0,1.0,0.5216188842996907,,1.0,0
4.0,95.39880949390562,8.0,1.0,0.1834580296368156,76.0,0.0,0
28.0,105.25749922352674,3.0,0.0,0.20533968650644535,38.0,1.0,1
63.0,54.82080168699996,1.0,1.0,0.2131620076890861,23.0,1.0,0
34.0,71.77096383779792,9.0,1.0,0.12603796464704442,70.0,1.0,1
35.0,88.52542561245048,2.0,1.0,0.3652576747164686,39.0,1.0,0
28.0,115.14571111039865,10.0,0.0,0.5080222768227686,79.0,1.0,1
67.0,53.88732365726372,2.0,0.0,0.05568713747635955,44.0,0.0,0
14.0,66.96459539477314,1.0,1.0,0.49772427456137247,42.0,0.0,0
33.0,99.0250361796527,1.0,1.0,0.17386795058698148,56.0,,0
56.0,102.49520097882684,10.0,1.0,0.4074942688547043,39.0,1.0,1
33.0,49.32261966414682,5.0,0.0,0.2229024993533289,59.0,1.0,1
62.0,85.17290275799033,11.0,1.0,0.2644371301752583,31.0,0.0,0
55.0,75.6234879355866,9.0,0.0,0.7838319729482306,43.0,0.0,1
16.0,109.09147325521852,8.0,0.0,0.21005767527874758,34.0,1.0,1
7.0,63.86594772637676,5.0,1.0,0.25834852767508387,69.0,1.0,1
26.0,96.72439495952018,11.0,1.0,0.2969586387742947,66.0,0.0,1
50.0,125.23948647164298,1.0,0.0,0.07524698109327371,63.0,0.0,0
18.0,88.28090650445706,9.0,1.0,0.22422629885012763,61.0,0.0,1
31.0,68.69712152680962,1.0,1.0,0.34103962439139446,32.0,1.0,1
29.0,133.50610479015683,10.0,0.0,0.5094072123008645,55.0,1.0,1
15.0,141.0111144109252,0.0,1.0,0.08806659014697138,71.0,0.0,0
14.0,122.83839323385006,5.0,1.0,0.2504052475072851,45.0,1.0,0
44.0,86.53996703467959,7.0,1.0,0.243839464719191,21.0,0.0,0
44.0,34.684152506785,11.0,1.0,0.36947197354785405,51.0,0.0,0
34.0,70.65110166471177,7.0,1.0,0.0935247223916854,64.0,1.0,0
13.0,98.13143200215174,1.0,1.0,0.25754015003168146,,1.0,0
25.0,101.18968857363436,0.0,0.0,0.4362782606146681,33.0,1.0,0
40.0,118.7923216722842,2.0,0.0,0.4424864825024056,40.0,0.0,0
64.0,87.18713923207234,4.0,1.0,0.13466939463663322,71.0,1.0,0
65.0,39.42186658007538,6.0,1.0,,49.0,1.0,1
46.0,131.54205336600418,5.0,0.0,0.27199939092480707,71.0,0.0,0
61.0,85.15064039093222,10.0,1.0,0.2408132993390263,48.0,1.0,1
36.0,36.66679106391594,3.0,0.0,0.625898805506137,51.0,0.0,0
14.0,102.77779237899604,1.0,0.0,0.4988645719824639,56.0,1.0,0
68.0,71.49995278446394,0.0,1.0,,78.0,0.0,0
4.0,123.12892645607798,11.0,1.0,0.14757754576553025,37.0,0.0,1
47.0,107.30625406561502,,0.0,0.1835279013198684,61.0,0.0,0
40.0,118.97391616460413,10.0,1.0,0.5177875669504546,65.0,0.0,0
1.0,87.1817951661593,11.0,1.0,0.3312441834925037,22.0,0.0,1
62.0,43.46245350393509,0.0,0.0,0.5452007786440694,22.0,0.0,0
57.0,61.36736532251412,8.0,1.0,0.3438780593478084,53.0,0.0,1
57.0,76.84548138517133,3.0,0.0,0.016832505943184164,22.0,0.0,0
53.0,138.94508571522442,9.0,1.0,0.2237103020481731,53.0,0.0,1
6.0,65.95178527368205,3.0,0.0,0.41351178491032387,19.0,1.0,0
45.0,124.23579984707914,5.0,1.0,0.19307151502025383,20.0,1.0,0
56.0,90.35926014603109,3.0,0.0,0.6436935327140016,70.0,1.0,1
39.0,58.297941083091146,3.0,1.0,0.17001904028659598,31.0,1.0,0
8.0,92.37017166965236,6.0,1.0,0.22465549576626523,50.0,0.0,0
34.0,93.55628957302653,9.0,0.0,0.1463702264196375,66.0,0.0,1
6.0,71.55678052845192,9.0,1.0,0.24335309414213577,30.0,0.0,1
36.0,107.02937862046056,3.0,1.0,0.28935747996241523,33.0,1.0,0
34.0,47.39028029353663,4.0,0.0,0.2599369573607416,76.0,0.0,0
66.0,97.69743046065737,0.0,1.0,0.36434292061623036,35.0,0.0,0
13.0,36.03694502842809,0.0,1.0,0.45518232807747877,59.0,1.0,0
22.0,105.65337300790641,11.0,1.0,0.22623328783938162,23.0,0.0,1
3.0,43.842876647333625,4.0,0.0,,50.0,1.0,1
41.0,,,1.0,0.40474043284558525,56.0,0.0,0
43.0,20.007179465078565,11.0,0.0,0.4987739830980899,67.0,0.0,0
2.0,123.26830293067285,0.0,0.0,0.04586641538429134,24.0,0.0,0
40.0,80.53607047450154,8.0,0.0,0.5141351984404141,24.0,0.0,0
40.0,96.63191266681277,6.0,0.0,0.1799787446008083,40.0,0.0,0
3.0,113.1764287155178,7.0,0.0,0.1242556741717307,43.0,1.0,1
10.0,86.76682378822548,5.0,0.0,0.17534763654154523,47.0,0.0,1
20.0,103.39443813999748,10.0,1.0,0.37199061649736503,57.0,1.0,1
8.0,101.95857614555379,6.0,1.0,0.28091790248610343,54.0,1.0,1
16.0,76.926680760307,11.0,1.0,0.33076435487760697,63.0,0.0,1
14.0,102.11548364471697,3.0,1.0,0.21965277641771214,51.0,0.0,0
10.0,,5.0,1.0,,47.0,1.0,1
32.0,137.90494564965996,3.0,0.0,0.3930904070046109,37.0,1.0,0
36.0,99.20299528761834,3.0,0.0,0.358744499738864,18.0,1.0,0
59.0,131.89393709193644,1.0,0.0,0.27517420287088307,41.0,0.0,0
3.0,89.60614867599377,3.0,0.0,0.15820418493238708,18.0,0.0,0
5.0,97.09450106137362,9.0,1.0,0.03272702186050009,45.0,0.0,1
27.0,94.36634478961032,5.0,1.0,0.313553987389381,50.0,0.0,0
3.0,90.0549964238052,3.0,0.0,0.35672790420503897,68.0,0.0,0
39.0,100.77272810952452,9.0,0.0,0.19174793701901052,57.0,0.0,1
0.0,72.56993234476741,1.0,1.0,0.39934270161594315,40.0,1.0,0
71.0,62.99956461624751,5.0,0.0,0.30075842836599287,49.0,0.0,1
10.0,102.88681702710639,3.0,1.0,0.11094371325733154,49.0,1.0,0
24.0,83.15489733936401,6.0,1.0,0.034937880441986494,38.0,1.0,0
34.0,59.39823402268268,0.0,1.0,0.3533704062991266,35.0,1.0,0
44.0,65.0583847180205,7.0,0.0,0.6189150119590129,43.0,0.0,1
57.0,93.10369316490299,1.0,1.0,0.27507890415068975,55.0,0.0,0
19.0,107.05453787989691,8.0,0.0,0.2857524947059756,51.0,1.0,1
71.0,75.56890685247258,4.0,0.0,0.44466620160081793,75.0,0.0,1
17.0,86.6108005579642,4.0,0.0,0.11569199411991328,42.0,1.0,0
41.0,66.8019746076319,8.0,1.0,0.07792197138707507,51.0,1.0,1
21.0,83.39527133352297,4.0,0.0,0.30943249164114717,70.0,1.0,1
49.0,146.7374091896183,4.0,1.0,0.3256677745760339,68.0,1.0,0
47.0,114.21219438698846,6.0,0.0,0.2051404755184374,,1.0,1
19.0,77.91500797624664,5.0,1.0,0.3710262364816503,24.0,1.0,1
30.0,113.53227282176725,2.0,0.0,0.03325168629430421,73.0,0.0,0
28.0,157.38756941526685,10.0,1.0,0.37585328379356425,64.0,1.0,1
28.0,114.39043935346227,3.0,1.0,0.5099688213469904,27.0,1.0,0
18.0,79.33949157163865,10.0,0.0,0.5919578695110166,42.0,0.0,1
29.0,126.17494598654059,7.0,1.0,0.0817776741478068,,,0
39.0,53.89165381426312,0.0,1.0,0.22161210082462723,47.0,1.0,0
43.0,82.57922297579015,8.0,1.0,0.18513714177031043,53.0,0.0,0
53.0,126.04307156385471,2.0,0.0,0.6436768669339276,46.0,1.0,0
39.0,82.22186952802946,6.0,1.0,0.13292696363687548,65.0,0.0,0
8.0,90.77247929894007,7.0,0.0,0.06882724499893887,33.0,0.0,0
40.0,80.38218307798516,3.0,0.0,0.3486170689142457,60.0,0.0,0
38.0,124.30290166541434,11.0,0.0,0.09031051890272922,36.0,0.0,1
34.0,54.87054734940749,4.0,1.0,0.2589332072012993,19.0,1.0,0
13.0,112.29225136159806,6.0,1.0,0.06058839592207374,75.0,1.0,0
64.0,53.225739655642975,0.0,0.0,0.3265089872915084,79.0,1.0,1
51.0,124.86737532933023,1.0,1.0,0.2945063416767155,77.0,1.0,0
30.0,81.61087694307349,3.0,0.0,0.03709137352326985,44.0,1.0,0
28.0,77.52650213706036,10.0,1.0,0.15733689485734884,74.0,0.0,1
71.0,94.05616930965881,9.0,1.0,0.41962883045110716,78.0,0.0,0
26.0,48.157928331625776,10.0,1.0,0.1232259140996892,65.0,1.0,1
11.0,122.81606936080453,2.0,0.0,0.10735760667393861,18.0,1.0,0
32.0,125.82657004837978,10.0,1.0,0.35332162377294085,65.0,0.0,1
27.0,132.4525405049849,7.0,1.0,0.15627380695521376,27.0,1.0,1
30.0,86.03724465786298,3.0,1.0,0.46251994528806767,48.0,1.0,0
64.0,85.19007551119759,,1.0,0.35321261338978127,62.0,1.0,0
28.0,36.72399849838007,1.0,0.0,0.22036861718010142,37.0,0.0,0
18.0,,11.0,0.0,0.3307084168215657,60.0,1.0,1
59.0,132.06689285782238,8.0,0.0,0.18215529946622125,73.0,0.0,1
28.0,53.18043646197493,10.0,1.0,0.4514753696873015,78.0,1.0,1
30.0,102.42512426328852,8.0,0.0,0.25335754825726337,51.0,0.0,1
36.0,83.19760026417379,9.0,0.0,0.1743094304025091,28.0,1.0,1
49.0,87.65110589468287,11.0,0.0,0.37534023434573915,70.0,0.0,1
51.0,52.343841731993734,7.0,0.0,0.22427325811187623,22.0,0.0,1
12.0,69.56784424793301,11.0,1.0,0.11055916304420005,54.0,1.0,1
27.0,100.98471307917987,2.0,0.0,0.3465098023350622,27.0,0.0,0
61.0,105.35563453867164,9.0,1.0,0.3424646118377625,63.0,0.0,0
0.0,85.6074676089587,0.0,0.0,0.25133282362492415,39.0,0.0,0
58.0,55.701256803390045,2.0,0.0,0.09758765464154756,46.0,,0
9.0,81.5561447493494,3.0,0.0,0.23614207905663048,78.0,1.0,0
6.0,47.6824463892681,8.0,0.0,0.2289711561630457,26.0,1.0,0
45.0,59.82529366221891,3.0,1.0,0.12216223851581,,0.0,0
65.0,119.09037915971695,8.0,0.0,0.4581105548986198,64.0,0.0,1
33.0,24.260250132935283,6.0,1.0,0.26771839872487685,20.0,0.0,0
20.0,96.89107481518924,11.0,0.0,0.0737965408609891,40.0,0.0,1
69.0,52.54017927585755,3.0,0.0,0.21453953046613103,27.0,0.0,0
11.0,106.30393231703425,10.0,1.0,,18.0,1.0,1
2.0,50.94974548521302,5.0,0.0,0.7375406509911394,53.0,1.0,1
17.0,127.03512975396038,1.0,,0.08052274115527247,32.0,1.0,0
51.0,49.684139749982045,4.0,0.0,0.0754294069899882,31.0,1.0,0
59.0,38.72986392889117,11.0,0.0,0.3376731911296079,43.0,0.0,1
36.0,114.0484064286258,8.0,0.0,0.19887207349471628,47.0,1.0,1
51.0,56.88334131388538,9.0,1.0,0.4599105864917441,72.0,1.0,1
33.0,45.67340646136429,5.0,0.0,0.43383193332748515,18.0,0.0,0
57.0,75.06648733245476,1.0,0.0,0.24195242608484668,61.0,0.0,0
22.0,78.84935241647943,3.0,0.0,0.3107848550499947,46.0,0.0,0
47.0,83.33390756162123,7.0,1.0,0.30413457322928894,36.0,0.0,0
35.0,74.36148049141559,10.0,0.0,0.3257924426319893,54.0,0.0,1
46.0,90.4711840424876,9.0,0.0,0.2797330965225607,80.0,0.0,0
7.0,35.49090315121972,0.0,0.0,0.5256157458802233,43.0,0.0,0
49.0,107.74359935366874,1.0,1.0,0.4562698647601585,48.0,0.0,0
1.0,118.88097062084428,9.0,0.0,0.5045019535401905,30.0,1.0,1
54.0,130.86858915298228,7.0,1.0,0.2662866824883584,50.0,1.0,0
68.0,98.39934947939409,1.0,0.0,0.2900957055921163,43.0,0.0,0
0.0,110.94938170373584,0.0,0.0,0.14228520269073675,55.0,0.0,0
31.0,92.05530071090504,5.0,0.0,0.5044609465379766,47.0,1.0,0
67.0,73.1192708501043,11.0,1.0,0.0216405750949355,48.0,0.0,1
43.0,107.4534086017273,0.0,0.0,0.3949670988810393,64.0,0.0,0
13.0,72.94343209405724,9.0,1.0,0.4353934807837167,24.0,0.0,0
10.0,58.062342993519984,11.0,1.0,0.17015264768917848,30.0,0.0,0
63.0,113.71475623345769,7.0,1.0,0.275304351212236,23.0,0.0,0
13.0,77.1869538686122,8.0,1.0,0.6277258990226984,68.0,0.0,1
20.0,74.05399644816283,1.0,0.0,,18.0,1.0,0
37.0,66.73824784910758,5.0,0.0,0.14217045496932282,68.0,1.0,0
36.0,63.985400252746715,11.0,0.0,0.3554627922638689,64.0,0.0,1
36.0,11.236278137497592,8.0,1.0,0.2601133603436988,42.0,0.0,0
20.0,67.63634436066626,7.0,1.0,0.2218329291196295,44.0,0.0,0
37.0,94.24552647827404,9.0,0.0,0.4500661514538686,70.0,1.0,1
7.0,71.38913265787676,11.0,1.0,0.1105414581980078,31.0,1.0,0
43.0,81.40672218318335,3.0,0.0,0.294706348100332,47.0,0.0,0
71.0,137.50925281452473,10.0,1.0,0.3450071653858391,80.0,1.0,1
60.0,109.68722049395022,10.0,1.0,0.15754424367078598,41.0,0.0,1
14.0,54.36547392402865,4.0,1.0,0.3926062006225766,68.0,1.0,0
32.0,112.84605548183194,3.0,0.0,0.38911422764175946,49.0,1.0,0
12.0,107.51029657468,1.0,1.0,0.2780227636994203,28.0,0.0,0
12.0,68.01547803923926,2.0,0.0,0.46419620397926076,31.0,1.0,0
42.0,132.71979601409907,10.0,1.0,0.14140204405773008,33.0,0.0,1
13.0,53.07473383769516,11.0,0.0,0.36856208425412756,52.0,1.0,1
18.0,127.88488471425362,8.0,1.0,0.24307599410734876,21.0,0.0,0
59.0,113.75972362184883,8.0,0.0,0.1630608960282465,53.0,1.0,0
19.0,,11.0,1.0,0.41144845166028393,36.0,1.0,1
6.0,86.86731901510048,0.0,0.0,0.33172530880709905,31.0,1.0,0
16.0,87.83951811354656,2.0,0.0,0.2775814264949834,71.0,1.0,1
32.0,94.31802297031257,1.0,0.0,0.040034421957495646,25.0,0.0,0
31.0,54.373389188135505,6.0,1.0,0.055017930927634406,26.0,0.0,0
13.0,78.57169831771084,4.0,1.0,0.07552082501060339,79.0,0.0,1
9.0,116.59564518559066,7.0,1.0,0.1945804779831094,19.0,0.0,1
14.0,67.7347868061554,2.0,1.0,0.04043239748835881,75.0,1.0,0
26.0,111.54386411832894,8.0,1.0,0.17932750931466201,62.0,0.0,1
40.0,82.31648388136426,2.0,1.0,0.4017524290381241,27.0,0.0,0
64.0,93.64583765978557,2.0,,0.6197340362235133,21.0,1.0,0
9.0,91.70511881746722,0.0,1.0,0.35964705389110846,57.0,0.0,0
41.0,74.94508620612271,3.0,1.0,0.2866867509031807,56.0,0.0,0
13.0,102.76089896682862,8.0,0.0,0.14904989284957437,49.0,0.0,1
34.0,73.86149183683635,6.0,1.0,0.033110479007750514,38.0,1.0,0
20.0,106.84146774428365,4.0,1.0,0.3532736209710904,77.0,0.0,0
28.0,146.82221346150797,1.0,0.0,0.7402222776026566,,1.0,0
55.0,123.2533854690857,6.0,0.0,0.11086273168849424,65.0,1.0,1
68.0,66.33635463514575,9.0,0.0,0.36429199172018684,20.0,0.0,0
4.0,56.94089852084517,9.0,1.0,0.1604061007340833,30.0,1.0,0
50.0,59.67831002529538,9.0,0.0,0.1114325569316868,38.0,0.0,1
29.0,77.68862480584708,0.0,1.0,0.337486798613966,28.0,1.0,0
42.0,89.21470472373386,8.0,1.0,0.2510788506253552,46.0,1.0,1
6.0,61.24264294711599,10.0,0.0,0.30452095585074207,45.0,1.0,1
48.0,20.777458729102037,0.0,,0.47474699585697516,23.0,0.0,0
33.0,101.18485348578568,1.0,0.0,0.40344196659059406,52.0,0.0,0
59.0,,0.0,1.0,0.172796065194182,60.0,1.0,0
62.0,81.04371261767655,7.0,0.0,0.7072960364972002,29.0,1.0,0
56.0,99.82035862488405,9.0,1.0,0.3220868175742507,50.0,1.0,1
2.0,86.39606587505077,4.0,0.0,0.2991709759900017,40.0,1.0,0
69.0,129.7591629661284,10.0,0.0,0.46015022397287864,36.0,0.0,0
59.0,82.49673907923749,0.0,1.0,0.41241352335634646,18.0,0.0,0
45.0,76.95687847320008,4.0,0.0,0.5757968332906176,66.0,1.0,1
69.0,77.4547023789632,9.0,0.0,0.2024533159024073,44.0,0.0,0
59.0,91.76827603251523,7.0,0.0,0.25586690573907067,75.0,0.0,1
53.0,55.48753500888311,3.0,0.0,0.19093402846698662,56.0,1.0,0
17.0,58.35542771833091,7.0,1.0,,76.0,1.0,1
65.0,59.52305318616226,0.0,1.0,0.4305315365615608,32.0,1.0,0
28.0,132.5229841566067,7.0,0.0,0.1932451247410426,66.0,0.0,1
24.0,91.70899461461363,5.0,1.0,0.04041130282717762,34.0,1.0,0
60.0,100.49136725077557,7.0,0.0,0.5021161523177107,61.0,1.0,1
64.0,72.62608349683912,6.0,1.0,0.5806524653737409,55.0,0.0,1
17.0,115.98272825458983,8.0,0.0,0.09611822055046579,27.0,0.0,1
52.0,64.4346877247632,2.0,0.0,0.444823933599381,42.0,0.0,0
27.0,82.60158275603987,2.0,0.0,0.19067148876456583,39.0,1.0,1
6.0,97.5989403771211,4.0,0.0,0.20345498607586252,33.0,0.0,0
11.0,95.86198128734462,7.0,0.0,0.45759123569698784,52.0,1.0,1
48.0,98.07503679304602,1.0,1.0,0.2435219465010427,19.0,0.0,0
14.0,55.67900596447786,4.0,0.0,0.2913672369532755,69.0,0.0,1
61.0,46.626501097928916,4.0,0.0,0.2360630451549402,32.0,0.0,0
6.0,64.60093541079898,5.0,0.0,0.06985070486702998,50.0,1.0,0
23.0,36.72732214892661,2.0,1.0,0.2862985139589983,62.0,0.0,0
